ID da Ordem,Etapa,Código do Status,Modificado por,SLA,Data do Evento,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1866413,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:43:29,01/08/2025 16:43,04/08/2025 13:35,01/08/2025 16:43,2.87 dias,0.99 dias,Atrasado,4131.58,1431.57
1866410,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:07:30,01/08/2025 15:07,01/08/2025 23:27,-,0.35 dias,-,-,-,-
1866387,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:55:07,01/08/2025 14:55,01/08/2025 16:25,-,0.06 dias,-,-,-,-
1866387,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:25:07,01/08/2025 16:25,01/08/2025 17:58,01/08/2025 16:25,0.06 dias,0.02 dias,Atrasado,93.06,34.87
1866374,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:50:21,01/08/2025 14:50,01/08/2025 16:20,-,0.06 dias,-,-,-,-
1866374,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:20:40,01/08/2025 16:20,01/08/2025 22:52,01/08/2025 16:20,0.27 dias,0.03 dias,Atrasado,391.64,39.32
1866360,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:44:10,01/08/2025 14:44,01/08/2025 16:38,-,0.08 dias,-,-,-,-
1866360,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:38:56,01/08/2025 16:38,01/08/2025 20:09,01/08/2025 16:38,0.15 dias,0.01 dias,Atrasado,210.76,21.05
1866347,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:35:06,01/08/2025 14:35,01/08/2025 16:36,-,0.08 dias,-,-,-,-
1866347,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:36:16,01/08/2025 16:36,01/08/2025 23:02,01/08/2025 16:36,0.27 dias,0.02 dias,Atrasado,386.12,23.72
1866332,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:24:37,01/08/2025 14:24,01/08/2025 16:56,-,0.11 dias,-,-,-,-
1866332,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:56:51,01/08/2025 16:56,01/08/2025 23:17,01/08/2025 16:56,0.26 dias,0.0 dias,Atrasado,380.76,3.13
1866322,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:22:04,01/08/2025 14:22,01/08/2025 14:45,-,0.02 dias,-,-,-,-
1866322,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 14:45:25,01/08/2025 14:45,01/08/2025 17:04,01/08/2025 14:45,0.1 dias,0.09 dias,Atrasado,139.09,134.57
1866317,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:19:37,01/08/2025 14:19,01/08/2025 16:59,-,0.11 dias,-,-,-,-
1866317,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:59:46,01/08/2025 16:59,02/08/2025 17:04,01/08/2025 16:59,1.0 dias,0.38 dias,Atrasado,1444.82,540.22
1866301,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:09:27,01/08/2025 14:09,01/08/2025 16:41,-,0.11 dias,-,-,-,-
1866301,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:41:52,01/08/2025 16:41,01/08/2025 18:30,01/08/2025 16:41,0.08 dias,0.01 dias,Atrasado,108.4,18.12
1866293,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:05:34,01/08/2025 14:05,01/08/2025 16:27,-,0.1 dias,-,-,-,-
1866293,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:27:50,01/08/2025 16:27,01/08/2025 18:33,01/08/2025 16:27,0.09 dias,0.02 dias,Atrasado,125.73,32.15
1866291,Vendedor - Nova Encomenda,1,-,-,2025-08-01 14:05:26,01/08/2025 14:05,01/08/2025 14:50,-,0.03 dias,-,-,-,-
1866291,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 14:50:06,01/08/2025 14:50,01/08/2025 23:05,01/08/2025 14:50,0.34 dias,0.09 dias,Atrasado,495.61,129.88
1866284,Vendedor - Nova Encomenda,1,-,-,2025-08-01 13:56:37,01/08/2025 13:56,01/08/2025 14:44,-,0.03 dias,-,-,-,-
1866284,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 14:44:34,01/08/2025 14:44,01/08/2025 18:51,01/08/2025 14:44,0.17 dias,0.09 dias,Atrasado,246.44,135.42
1866272,Vendedor - Nova Encomenda,1,-,-,2025-08-01 13:43:54,01/08/2025 13:43,01/08/2025 16:19,-,0.11 dias,-,-,-,-
1866272,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:19:18,01/08/2025 16:19,05/08/2025 16:38,01/08/2025 16:19,4.01 dias,1.51 dias,Atrasado,5779.52,2179.52
1866262,Vendedor - Nova Encomenda,1,-,-,2025-08-01 13:37:23,01/08/2025 13:37,01/08/2025 17:17,-,0.15 dias,-,-,-,-
1866262,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 17:17:50,01/08/2025 17:17,02/08/2025 16:47,01/08/2025 17:17,0.98 dias,0.37 dias,Atrasado,1409.83,527.67
1866255,Vendedor - Nova Encomenda,1,-,-,2025-08-01 13:32:23,01/08/2025 13:32,01/08/2025 16:09,-,0.11 dias,-,-,-,-
1866255,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:09:33,01/08/2025 16:09,01/08/2025 22:27,01/08/2025 16:09,0.26 dias,0.04 dias,Atrasado,377.45,50.43
1866234,Vendedor - Nova Encomenda,1,-,-,2025-08-01 13:15:05,01/08/2025 13:15,01/08/2025 17:14,-,0.17 dias,-,-,-,-
1866234,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 17:14:06,01/08/2025 17:14,04/08/2025 10:17,01/08/2025 17:14,2.71 dias,0.85 dias,Atrasado,3903.76,1217.87
1866227,Vendedor - Nova Encomenda,1,-,-,2025-08-01 13:12:58,01/08/2025 13:12,04/08/2025 11:48,-,2.94 dias,-,-,-,-
1866227,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 11:48:21,04/08/2025 11:48,05/08/2025 13:40,04/08/2025 11:48,1.08 dias,0.45 dias,Atrasado,1552.27,652.27
1866216,Vendedor - Nova Encomenda,1,-,-,2025-08-01 13:03:33,01/08/2025 13:03,01/08/2025 16:37,-,0.15 dias,-,-,-,-
1866216,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:37:12,01/08/2025 16:37,01/08/2025 19:54,01/08/2025 16:37,0.14 dias,0.02 dias,Atrasado,197.6,22.78
1866212,Vendedor - Nova Encomenda,1,-,-,2025-08-01 13:01:27,01/08/2025 13:01,01/08/2025 23:16,-,0.43 dias,-,-,-,-
1866206,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:56:40,01/08/2025 12:56,01/08/2025 16:26,-,0.15 dias,-,-,-,-
1866206,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:26:05,01/08/2025 16:26,01/08/2025 17:26,01/08/2025 16:26,0.04 dias,0.02 dias,Atrasado,60.47,33.9
1866195,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:47:36,01/08/2025 12:47,01/08/2025 14:30,-,0.07 dias,-,-,-,-
1866195,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 14:30:09,01/08/2025 14:30,01/08/2025 14:37,01/08/2025 14:30,0.01 dias,0.01 dias,Atrasado,7.32,7.3
1866194,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:47:34,01/08/2025 12:47,01/08/2025 16:10,-,0.14 dias,-,-,-,-
1866194,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:10:32,01/08/2025 16:10,01/08/2025 22:29,01/08/2025 16:10,0.26 dias,0.03 dias,Atrasado,378.81,49.45
1866187,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:45:33,01/08/2025 12:45,01/08/2025 16:34,-,0.16 dias,-,-,-,-
1866187,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:34:03,01/08/2025 16:34,01/08/2025 18:17,01/08/2025 16:34,0.07 dias,0.02 dias,Atrasado,103.32,25.93
1866154,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:37:23,01/08/2025 12:37,01/08/2025 16:57,-,0.18 dias,-,-,-,-
1866154,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:57:42,01/08/2025 16:57,02/08/2025 12:45,01/08/2025 16:57,0.82 dias,0.2 dias,Atrasado,1187.64,287.63
1866137,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:25:34,01/08/2025 12:25,01/08/2025 16:24,-,0.17 dias,-,-,-,-
1866137,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:24:02,01/08/2025 16:24,01/08/2025 22:55,01/08/2025 16:24,0.27 dias,0.02 dias,Atrasado,391.07,35.95
1866134,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:23:10,01/08/2025 12:23,04/08/2025 16:04,-,3.15 dias,-,-,-,-
1866134,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:04:50,04/08/2025 16:04,04/08/2025 22:39,04/08/2025 16:04,0.27 dias,0.04 dias,Atrasado,394.88,55.15
1866127,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:16:31,01/08/2025 12:16,01/08/2025 16:41,-,0.18 dias,-,-,-,-
1866127,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:41:20,01/08/2025 16:41,01/08/2025 17:43,01/08/2025 16:41,0.04 dias,0.01 dias,Atrasado,61.79,18.65
1866117,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:10:59,01/08/2025 12:10,01/08/2025 16:12,-,0.17 dias,-,-,-,-
1866117,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:12:32,01/08/2025 16:12,02/08/2025 16:34,01/08/2025 16:12,1.02 dias,0.39 dias,Atrasado,1461.65,561.63
1866104,Vendedor - Nova Encomenda,1,-,-,2025-08-01 12:03:44,01/08/2025 12:03,01/08/2025 17:03,-,0.21 dias,-,-,-,-
1866055,Vendedor - Nova Encomenda,1,-,-,2025-08-01 11:38:52,01/08/2025 11:38,01/08/2025 16:13,-,0.19 dias,-,-,-,-
1866055,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:13:34,01/08/2025 16:13,01/08/2025 23:23,01/08/2025 16:13,0.3 dias,0.03 dias,Atrasado,430.35,46.42
1866049,Vendedor - Nova Encomenda,1,-,-,2025-08-01 11:33:20,01/08/2025 11:33,01/08/2025 12:27,-,0.04 dias,-,-,-,-
1866049,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 12:27:27,01/08/2025 12:27,01/08/2025 17:03,01/08/2025 12:27,0.19 dias,0.19 dias,Atrasado,275.58,272.53
1866041,Vendedor - Nova Encomenda,1,-,-,2025-08-01 11:31:29,01/08/2025 11:31,01/08/2025 17:19,-,0.24 dias,-,-,-,-
1866041,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 17:19:22,01/08/2025 17:19,02/08/2025 13:55,01/08/2025 17:19,0.86 dias,0.25 dias,Atrasado,1235.72,355.08
1866038,Vendedor - Nova Encomenda,1,-,-,2025-08-01 11:30:35,01/08/2025 11:30,01/08/2025 16:22,-,0.2 dias,-,-,-,-
1866038,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:22:09,01/08/2025 16:22,01/08/2025 17:02,01/08/2025 16:22,0.03 dias,0.03 dias,Atrasado,40.47,37.83
1866032,Vendedor - Nova Encomenda,1,-,-,2025-08-01 11:28:18,01/08/2025 11:28,01/08/2025 16:08,-,0.19 dias,-,-,-,-
1866032,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:08:35,01/08/2025 16:08,01/08/2025 23:20,01/08/2025 16:08,0.3 dias,0.04 dias,Atrasado,431.9,51.4
1866005,Vendedor - Nova Encomenda,1,-,-,2025-08-01 11:18:06,01/08/2025 11:18,01/08/2025 16:16,-,0.21 dias,-,-,-,-
1866005,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:16:53,01/08/2025 16:16,01/08/2025 23:34,01/08/2025 16:16,0.3 dias,0.03 dias,Atrasado,437.56,43.1
1866001,Vendedor - Nova Encomenda,1,-,-,2025-08-01 11:15:31,01/08/2025 11:15,01/08/2025 11:54,-,0.03 dias,-,-,-,-
1866001,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 11:54:51,01/08/2025 11:54,04/08/2025 15:59,01/08/2025 11:54,3.17 dias,1.29 dias,Atrasado,4564.69,1864.68
1865979,Vendedor - Nova Encomenda,1,-,-,2025-08-01 11:00:29,01/08/2025 11:00,01/08/2025 16:40,-,0.24 dias,-,-,-,-
1865979,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:40:12,01/08/2025 16:40,01/08/2025 17:56,01/08/2025 16:40,0.05 dias,0.01 dias,Atrasado,76.01,19.78
1865971,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:57:34,01/08/2025 10:57,01/08/2025 16:58,-,0.25 dias,-,-,-,-
1865971,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:58:26,01/08/2025 16:58,01/08/2025 22:48,01/08/2025 16:58,0.24 dias,0.0 dias,Atrasado,350.53,1.55
1865948,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:48:27,01/08/2025 10:48,01/08/2025 16:39,-,0.24 dias,-,-,-,-
1865948,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:39:02,01/08/2025 16:39,05/08/2025 14:14,01/08/2025 16:39,3.9 dias,1.4 dias,Atrasado,5615.77,2015.77
1865934,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:46:56,01/08/2025 10:46,01/08/2025 17:18,-,0.27 dias,-,-,-,-
1865934,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 17:18:42,01/08/2025 17:18,02/08/2025 16:49,01/08/2025 17:18,0.98 dias,0.37 dias,Atrasado,1410.71,529.42
1865922,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:40:03,01/08/2025 10:40,01/08/2025 16:37,-,0.25 dias,-,-,-,-
1865922,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:37:31,01/08/2025 16:37,01/08/2025 17:43,01/08/2025 16:37,0.05 dias,0.02 dias,Atrasado,65.7,22.47
1865918,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:38:13,01/08/2025 10:38,01/08/2025 16:14,-,0.23 dias,-,-,-,-
1865918,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:14:31,01/08/2025 16:14,02/08/2025 16:50,01/08/2025 16:14,1.03 dias,0.4 dias,Atrasado,1476.38,576.37
1865905,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:33:55,01/08/2025 10:33,01/08/2025 23:07,-,0.52 dias,-,-,-,-
1865899,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:32:13,01/08/2025 10:32,01/08/2025 12:26,-,0.08 dias,-,-,-,-
1865899,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 12:26:20,01/08/2025 12:26,01/08/2025 17:49,01/08/2025 12:26,0.22 dias,0.19 dias,Atrasado,323.29,273.65
1865895,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:29:48,01/08/2025 10:29,04/08/2025 13:33,-,3.13 dias,-,-,-,-
1865889,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:27:21,01/08/2025 10:27,01/08/2025 17:14,-,0.28 dias,-,-,-,-
1865889,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 17:14:43,01/08/2025 17:14,04/08/2025 10:21,01/08/2025 17:14,2.71 dias,0.85 dias,Atrasado,3906.67,1221.38
1865847,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:24:05,01/08/2025 10:24,01/08/2025 17:17,-,0.29 dias,-,-,-,-
1865847,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 17:17:11,01/08/2025 17:17,01/08/2025 18:15,01/08/2025 17:17,0.04 dias,0.0 dias,Atrasado,58.39,0.0
1865785,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:22:34,01/08/2025 10:22,01/08/2025 11:57,-,0.07 dias,-,-,-,-
1865785,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 11:57:19,01/08/2025 11:57,01/08/2025 22:19,01/08/2025 11:57,0.43 dias,0.21 dias,Atrasado,622.05,302.67
1865780,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:20:20,01/08/2025 10:20,01/08/2025 11:27,-,0.05 dias,-,-,-,-
1865780,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 11:27:41,01/08/2025 11:27,01/08/2025 22:02,01/08/2025 11:27,0.44 dias,0.23 dias,Atrasado,635.2,332.3
1865770,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:11:41,01/08/2025 10:11,04/08/2025 11:38,-,3.06 dias,-,-,-,-
1865770,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 11:38:03,04/08/2025 11:38,07/08/2025 19:19,04/08/2025 11:38,3.32 dias,1.35 dias,Atrasado,4781.31,1941.93
1865768,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:11:29,01/08/2025 10:11,01/08/2025 14:51,-,0.19 dias,-,-,-,-
1865768,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 14:51:11,01/08/2025 14:51,01/08/2025 22:41,01/08/2025 14:51,0.33 dias,0.09 dias,Atrasado,470.67,128.8
1865762,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:07:54,01/08/2025 10:07,01/08/2025 11:52,-,0.07 dias,-,-,-,-
1865762,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 11:52:02,01/08/2025 11:52,01/08/2025 14:07,01/08/2025 11:52,0.09 dias,0.09 dias,Atrasado,135.68,135.67
1865754,Vendedor - Nova Encomenda,1,-,-,2025-08-01 10:03:01,01/08/2025 10:03,01/08/2025 11:47,-,0.07 dias,-,-,-,-
1865754,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 11:47:12,01/08/2025 11:47,01/08/2025 22:33,01/08/2025 11:47,0.45 dias,0.22 dias,Atrasado,645.89,312.78
1865739,Vendedor - Nova Encomenda,1,-,-,2025-08-01 09:54:00,01/08/2025 09:54,01/08/2025 12:00,-,0.09 dias,-,-,-,-
1865739,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 12:00:24,01/08/2025 12:00,01/08/2025 14:54,01/08/2025 12:00,0.12 dias,0.12 dias,Atrasado,174.54,174.53
1865737,Vendedor - Nova Encomenda,1,-,-,2025-08-01 09:53:42,01/08/2025 09:53,01/08/2025 11:46,-,0.08 dias,-,-,-,-
1865737,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 11:46:31,01/08/2025 11:46,01/08/2025 21:23,01/08/2025 11:46,0.4 dias,0.22 dias,Atrasado,577.37,313.47
1865731,Vendedor - Nova Encomenda,1,-,-,2025-08-01 09:50:55,01/08/2025 09:50,01/08/2025 11:48,-,0.08 dias,-,-,-,-
1865731,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 11:48:27,01/08/2025 11:48,01/08/2025 22:21,01/08/2025 11:48,0.44 dias,0.22 dias,Atrasado,633.27,311.53
1865729,Vendedor - Nova Encomenda,1,-,-,2025-08-01 09:49:47,01/08/2025 09:49,01/08/2025 11:52,-,0.09 dias,-,-,-,-
1865729,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 11:52:59,01/08/2025 11:52,02/08/2025 16:22,01/08/2025 11:52,1.19 dias,0.56 dias,Atrasado,1709.85,809.85
1865720,Vendedor - Nova Encomenda,1,-,-,2025-08-01 09:46:35,01/08/2025 09:46,01/08/2025 11:58,-,0.09 dias,-,-,-,-
1865720,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 11:58:30,01/08/2025 11:58,01/08/2025 17:46,01/08/2025 11:58,0.24 dias,0.21 dias,Atrasado,348.1,301.48
1865691,Vendedor - Nova Encomenda,1,-,-,2025-08-01 09:31:04,01/08/2025 09:31,05/08/2025 23:49,-,4.6 dias,-,-,-,-
1865588,Vendedor - Nova Encomenda,1,-,-,2025-07-31 22:18:18,31/07/2025 22:18,04/08/2025 22:18,-,4.0 dias,-,-,-,-
1865563,Vendedor - Nova Encomenda,1,-,-,2025-07-31 21:33:06,31/07/2025 21:33,01/08/2025 12:02,-,0.6 dias,-,-,-,-
1865563,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 12:02:20,01/08/2025 12:02,01/08/2025 21:30,01/08/2025 12:02,0.39 dias,0.21 dias,Atrasado,568.05,297.65
1879558,Vendedor - Nova Encomenda,1,-,-,2025-08-11 18:12:26,11/08/2025 18:12,11/08/2025 18:30,-,0.01 dias,-,-,-,-
1879169,Vendedor - Nova Encomenda,1,-,-,2025-08-11 15:08:23,11/08/2025 15:08,11/08/2025 17:09,-,0.08 dias,-,-,-,-
1878935,Vendedor - Nova Encomenda,1,-,-,2025-08-11 14:19:03,11/08/2025 14:19,11/08/2025 16:45,-,0.1 dias,-,-,-,-
1878935,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:45:12,11/08/2025 16:45,11/08/2025 21:58,11/08/2025 16:45,0.22 dias,0.01 dias,Atrasado,313.51,14.78
1878616,Vendedor - Nova Encomenda,1,-,-,2025-08-11 13:34:04,11/08/2025 13:34,11/08/2025 16:14,-,0.11 dias,-,-,-,-
1878616,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:14:10,11/08/2025 16:14,11/08/2025 22:10,11/08/2025 16:14,0.25 dias,0.03 dias,Atrasado,355.88,45.82
1878615,Vendedor - Nova Encomenda,1,-,-,2025-08-11 13:34:03,11/08/2025 13:34,11/08/2025 16:14,-,0.11 dias,-,-,-,-
1878612,Vendedor - Nova Encomenda,1,-,-,2025-08-11 13:33:40,11/08/2025 13:33,11/08/2025 16:16,-,0.11 dias,-,-,-,-
1878612,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:16:23,11/08/2025 16:16,11/08/2025 16:58,11/08/2025 16:16,0.03 dias,0.03 dias,Atrasado,41.66,41.65
1878584,Vendedor - Nova Encomenda,1,-,-,2025-08-11 13:23:46,11/08/2025 13:23,11/08/2025 16:44,-,0.14 dias,-,-,-,-
1878584,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:44:26,11/08/2025 16:44,11/08/2025 22:15,11/08/2025 16:44,0.23 dias,0.01 dias,Atrasado,331.5,15.55
1878565,Vendedor - Nova Encomenda,1,-,-,2025-08-11 13:11:16,11/08/2025 13:11,11/08/2025 13:29,-,0.01 dias,-,-,-,-
1878565,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 13:29:21,11/08/2025 13:29,11/08/2025 13:48,11/08/2025 13:29,0.01 dias,0.01 dias,Atrasado,19.04,19.03
1878559,Vendedor - Nova Encomenda,1,-,-,2025-08-11 13:08:22,11/08/2025 13:08,11/08/2025 16:15,-,0.13 dias,-,-,-,-
1878363,Vendedor - Nova Encomenda,1,-,-,2025-08-11 12:52:03,11/08/2025 12:52,11/08/2025 16:43,-,0.16 dias,-,-,-,-
1878363,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:43:35,11/08/2025 16:43,11/08/2025 22:18,11/08/2025 16:43,0.23 dias,0.01 dias,Atrasado,334.42,16.4
1878209,Vendedor - Nova Encomenda,1,-,-,2025-08-11 12:41:35,11/08/2025 12:41,11/08/2025 16:10,-,0.15 dias,-,-,-,-
1878126,Vendedor - Nova Encomenda,1,-,-,2025-08-11 12:35:31,11/08/2025 12:35,11/08/2025 13:47,-,0.05 dias,-,-,-,-
1878126,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 13:47:06,11/08/2025 13:47,11/08/2025 22:06,11/08/2025 13:47,0.35 dias,0.13 dias,Atrasado,499.18,192.88
1878033,Vendedor - Nova Encomenda,1,-,-,2025-08-11 12:18:48,11/08/2025 12:18,11/08/2025 13:52,-,0.07 dias,-,-,-,-
1878033,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 13:52:54,11/08/2025 13:52,11/08/2025 22:01,11/08/2025 13:52,0.34 dias,0.13 dias,Atrasado,488.29,187.08
1878029,Vendedor - Nova Encomenda,1,-,-,2025-08-11 12:16:00,11/08/2025 12:16,11/08/2025 16:11,-,0.16 dias,-,-,-,-
1878029,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:11:43,11/08/2025 16:11,11/08/2025 22:12,11/08/2025 16:11,0.25 dias,0.03 dias,Atrasado,360.82,48.27
1877927,Vendedor - Nova Encomenda,1,-,-,2025-08-11 11:55:05,11/08/2025 11:55,11/08/2025 12:13,-,0.01 dias,-,-,-,-
1877927,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 12:13:43,11/08/2025 12:13,11/08/2025 15:03,11/08/2025 12:13,0.12 dias,0.12 dias,Atrasado,170.25,170.25
1877825,Vendedor - Nova Encomenda,1,-,-,2025-08-11 11:48:38,11/08/2025 11:48,11/08/2025 16:42,-,0.2 dias,-,-,-,-
1877825,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:42:25,11/08/2025 16:42,11/08/2025 21:52,11/08/2025 16:42,0.22 dias,0.01 dias,Atrasado,309.63,17.57
1877672,Vendedor - Nova Encomenda,1,-,-,2025-08-11 11:34:14,11/08/2025 11:34,11/08/2025 16:17,-,0.2 dias,-,-,-,-
1877672,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:17:49,11/08/2025 16:17,11/08/2025 17:49,11/08/2025 16:17,0.06 dias,0.03 dias,Atrasado,91.5,42.17
1877608,Vendedor - Nova Encomenda,1,-,-,2025-08-11 11:28:56,11/08/2025 11:28,11/08/2025 11:59,-,0.02 dias,-,-,-,-
1877608,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 11:59:14,11/08/2025 11:59,11/08/2025 13:21,11/08/2025 11:59,0.06 dias,0.06 dias,Atrasado,82.04,82.03
1877110,Vendedor - Nova Encomenda,1,-,-,2025-08-11 10:37:33,11/08/2025 10:37,11/08/2025 11:22,-,0.03 dias,-,-,-,-
1877110,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 11:22:05,11/08/2025 11:22,11/08/2025 22:23,11/08/2025 11:22,0.46 dias,0.23 dias,Atrasado,661.24,337.9
1876921,Vendedor - Nova Encomenda,1,-,-,2025-08-11 10:19:42,11/08/2025 10:19,11/08/2025 11:26,-,0.05 dias,-,-,-,-
1876921,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 11:26:29,11/08/2025 11:26,11/08/2025 13:38,11/08/2025 11:26,0.09 dias,0.09 dias,Atrasado,132.31,132.3
1876750,Vendedor - Nova Encomenda,1,-,-,2025-08-11 10:09:24,11/08/2025 10:09,11/08/2025 12:59,-,0.12 dias,-,-,-,-
1876750,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 12:59:44,11/08/2025 12:59,11/08/2025 17:05,11/08/2025 12:59,0.17 dias,0.17 dias,Atrasado,245.61,240.25
1876666,Vendedor - Nova Encomenda,1,-,-,2025-08-11 10:03:23,11/08/2025 10:03,11/08/2025 15:56,-,0.25 dias,-,-,-,-
