ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1694553,Análise,-,-,02/05/2025 11:35,02/05/2025 11:35,-,0.0 dias,-,-,-,-
1694553,A Fazer,julio.camargo@nava.com.br,-,02/05/2025 11:35,05/05/2025 15:45,-,3.17 dias,-,-,-,-
1694553,Em Progresso,julio.camargo@nava.com.br,-,05/05/2025 15:45,23/05/2025 15:19,-,17.98 dias,-,-,-,-
1694553,Concluído,julio.camargo@nava.com.br,-,23/05/2025 15:19,-,-,-,-,-,-,-
1707364,Análise,-,-,07/05/2025 16:41,07/05/2025 16:41,-,0.0 dias,-,-,-,-
1707364,Em Progresso,admin-ale,-,07/05/2025 16:41,08/05/2025 14:45,-,0.92 dias,-,-,-,-
1707364,Concluído,admin-ale,-,08/05/2025 14:45,-,-,-,-,-,-,-
1707379,Análise,-,-,07/05/2025 16:42,07/05/2025 16:42,-,0.0 dias,-,-,-,-
1707379,Em Progresso,admin-ale,-,07/05/2025 16:42,12/05/2025 15:45,-,4.96 dias,-,-,-,-
1707379,Em Teste,admin-ale,-,12/05/2025 15:45,26/05/2025 15:55,-,14.01 dias,-,-,-,-
1707379,Concluído,julio.camargo@nava.com.br,-,26/05/2025 15:55,-,-,-,-,-,-,-
1735028,Análise,-,-,23/05/2025 15:18,23/05/2025 15:18,-,0.0 dias,-,-,-,-
1735028,Em Progresso,julio.camargo@nava.com.br,-,23/05/2025 15:18,23/05/2025 15:21,-,0.0 dias,-,-,-,-
1735028,Concluído,julio.camargo@nava.com.br,-,23/05/2025 15:21,-,-,-,-,-,-,-
1735031,Análise,-,-,23/05/2025 15:20,23/05/2025 15:20,-,0.0 dias,-,-,-,-
1735031,Em Progresso,julio.camargo@nava.com.br,-,23/05/2025 15:20,26/05/2025 09:44,-,2.77 dias,-,-,-,-
1735031,Em Teste,julio.camargo@nava.com.br,-,26/05/2025 09:44,26/05/2025 09:45,-,0.0 dias,-,-,-,-
1735031,Concluído,julio.camargo@nava.com.br,-,26/05/2025 09:45,-,-,-,-,-,-,-
1735038,Análise,-,-,23/05/2025 15:22,23/05/2025 15:22,-,0.0 dias,-,-,-,-
1735038,A Fazer,julio.camargo@nava.com.br,-,23/05/2025 15:22,26/05/2025 09:45,-,2.77 dias,-,-,-,-
1735038,Em Teste,julio.camargo@nava.com.br,-,26/05/2025 09:45,26/05/2025 09:45,-,0.0 dias,-,-,-,-
1735038,Em Progresso,julio.camargo@nava.com.br,-,26/05/2025 09:45,09/06/2025 15:41,-,14.25 dias,-,-,-,-
1735038,Concluído,julio.camargo@nava.com.br,-,09/06/2025 15:41,-,-,-,-,-,-,-
1707402,Análise,-,-,07/05/2025 16:46,07/05/2025 16:46,-,0.0 dias,-,-,-,-
1707402,Em Progresso,admin-ale,-,07/05/2025 16:46,12/05/2025 15:44,-,4.96 dias,-,-,-,-
1707402,Em Teste,admin-ale,-,12/05/2025 15:44,23/05/2025 15:45,-,11.0 dias,-,-,-,-
1707402,Concluído,julio.camargo@nava.com.br,-,23/05/2025 15:45,-,-,-,-,-,-,-
1550737,Análise,-,-,11/03/2025 10:35,11/03/2025 10:35,-,0.0 dias,-,-,-,-
1550737,Backlog,fernanda.alvarez@nava.com.br,-,11/03/2025 10:35,13/03/2025 16:58,-,2.27 dias,-,-,-,-
1550737,Análise,fernanda.alvarez@nava.com.br,-,13/03/2025 16:58,13/03/2025 17:13,-,0.01 dias,-,-,-,-
1550737,Aprovação B2,fernanda.alvarez@nava.com.br,-,13/03/2025 17:13,19/03/2025 14:02,-,5.87 dias,-,-,-,-
1550737,Aprov. Nava,admin-ale,-,19/03/2025 14:02,19/03/2025 14:11,-,0.01 dias,-,-,-,-
1550737,Backlog,admin-ale,-,19/03/2025 14:11,19/03/2025 19:44,-,0.23 dias,-,-,-,-
1550737,Planejamento,admin-ale,-,19/03/2025 19:44,-,-,-,-,-,-,-
1874338,Análise,-,-,07/08/2025 21:46,08/08/2025 00:21,-,0.11 dias,-,-,-,-
1874338,Aprovação B2,admin-ale,-,08/08/2025 00:21,-,-,-,-,-,-,-
1874340,Análise,-,-,07/08/2025 21:49,07/08/2025 21:49,-,0.0 dias,-,-,-,-
1874340,Escopo,admin-ale,-,07/08/2025 21:49,07/08/2025 21:49,-,0.0 dias,-,-,-,-
1874340,Impedimento,admin-ale,-,07/08/2025 21:49,-,-,-,-,-,-,-
1552301,Análise,-,-,11/03/2025 15:36,11/03/2025 15:36,-,0.0 dias,-,-,-,-
1552301,Backlog,fernanda.alvarez@nava.com.br,-,11/03/2025 15:36,11/03/2025 15:37,-,0.0 dias,-,-,-,-
1552301,A Fazer,admin-ale,-,11/03/2025 15:37,12/03/2025 12:30,-,0.87 dias,-,-,-,-
1552301,Em Teste,admin-ale,-,12/03/2025 12:30,25/03/2025 12:00,-,12.98 dias,-,-,-,-
1552301,Cancelado,admin-ale,-,25/03/2025 12:00,-,-,-,-,-,-,-
1874352,Análise,-,-,08/08/2025 00:25,-,-,-,-,-,-,-
1874353,Análise,-,-,08/08/2025 00:29,08/08/2025 00:29,-,0.0 dias,-,-,-,-
1874353,Escopo,admin-ale,-,08/08/2025 00:29,-,-,-,-,-,-,-
1735108,Análise,-,-,23/05/2025 15:59,23/05/2025 15:59,-,0.0 dias,-,-,-,-
1735108,A Fazer,julio.camargo@nava.com.br,-,23/05/2025 15:59,23/05/2025 16:02,-,0.0 dias,-,-,-,-
1735108,Aprovação B2,julio.camargo@nava.com.br,-,23/05/2025 16:02,07/08/2025 17:19,-,76.05 dias,-,-,-,-
1735108,Escopo,admin-ale,-,07/08/2025 17:19,07/08/2025 17:19,-,0.0 dias,-,-,-,-
1735108,Análise,admin-ale,-,07/08/2025 17:19,08/08/2025 00:18,-,0.29 dias,-,-,-,-
1735108,Escopo,admin-ale,-,08/08/2025 00:18,-,-,-,-,-,-,-
1748433,Análise,-,-,30/05/2025 15:22,30/05/2025 15:30,-,0.01 dias,-,-,-,-
1748433,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748436,Análise,-,-,30/05/2025 15:23,30/05/2025 15:30,-,0.01 dias,-,-,-,-
1748436,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748437,Análise,-,-,30/05/2025 15:23,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748437,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748439,Análise,-,-,30/05/2025 15:23,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748439,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748441,Análise,-,-,30/05/2025 15:24,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748441,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748443,Análise,-,-,30/05/2025 15:24,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748443,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748444,Análise,-,-,30/05/2025 15:24,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748444,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748445,Análise,-,-,30/05/2025 15:24,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748445,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748446,Análise,-,-,30/05/2025 15:24,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748446,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748447,Análise,-,-,30/05/2025 15:24,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748447,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748448,Análise,-,-,30/05/2025 15:25,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748448,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748449,Análise,-,-,30/05/2025 15:25,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748449,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748450,Análise,-,-,30/05/2025 15:25,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748450,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1696221,Análise,-,-,02/05/2025 16:48,02/05/2025 16:48,-,0.0 dias,-,-,-,-
1696221,A Fazer,fernanda.alvarez@nava.com.br,-,02/05/2025 16:48,12/05/2025 15:46,-,9.96 dias,-,-,-,-
1696221,Em Progresso,admin-ale,-,12/05/2025 15:46,23/05/2025 15:48,-,11.0 dias,-,-,-,-
1696221,Em Teste,julio.camargo@nava.com.br,-,23/05/2025 15:48,26/05/2025 15:56,-,3.01 dias,-,-,-,-
1696221,Concluído,julio.camargo@nava.com.br,-,26/05/2025 15:56,-,-,-,-,-,-,-
1748452,Análise,-,-,30/05/2025 15:25,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748452,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1586146,Análise,-,-,26/03/2025 17:50,26/03/2025 17:50,-,0.0 dias,-,-,-,-
1586146,Aprovação B2,fernanda.alvarez@nava.com.br,-,26/03/2025 17:50,04/06/2025 16:49,-,69.96 dias,-,-,-,-
1586146,Escopo,admin-ale,-,04/06/2025 16:49,07/08/2025 17:19,-,64.02 dias,-,-,-,-
1586146,Aprovação B2,admin-ale,-,07/08/2025 17:19,07/08/2025 17:32,-,0.01 dias,-,-,-,-
1586146,Escopo,admin-ale,-,07/08/2025 17:32,07/08/2025 17:33,-,0.0 dias,-,-,-,-
1586146,Análise,admin-ale,-,07/08/2025 17:33,07/08/2025 22:01,-,0.19 dias,-,-,-,-
1586146,Aprovação B2,admin-ale,-,07/08/2025 22:01,07/08/2025 22:48,-,0.03 dias,-,-,-,-
1586146,Refinamento,admin-ale,-,07/08/2025 22:48,08/08/2025 00:21,-,0.06 dias,-,-,-,-
1586146,Aprovação B2,admin-ale,-,08/08/2025 00:21,08/08/2025 00:42,-,0.01 dias,-,-,-,-
1586146,Escopo,admin-ale,-,08/08/2025 00:42,-,-,-,-,-,-,-
1692635,Análise,-,-,02/05/2025 08:23,02/05/2025 08:23,-,0.0 dias,-,-,-,-
1692635,Concluído,admin-ale,-,02/05/2025 08:23,-,-,-,-,-,-,-
1732071,Análise,-,-,21/05/2025 15:57,21/05/2025 15:57,-,0.0 dias,-,-,-,-
1732071,A Fazer,julio.camargo@nava.com.br,-,21/05/2025 15:57,-,-,-,-,-,-,-
1656295,Análise,-,-,16/04/2025 15:17,16/04/2025 15:17,-,0.0 dias,-,-,-,-
1656295,Em Progresso,admin-ale,-,16/04/2025 15:17,23/04/2025 11:12,-,6.83 dias,-,-,-,-
1656295,Concluído,admin-ale,-,23/04/2025 11:12,-,-,-,-,-,-,-
1748457,Análise,-,-,30/05/2025 15:27,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748457,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748458,Análise,-,-,30/05/2025 15:28,09/06/2025 15:48,-,10.01 dias,-,-,-,-
1748458,Cancelado,julio.camargo@nava.com.br,-,09/06/2025 15:48,-,-,-,-,-,-,-
1748459,Análise,-,-,30/05/2025 15:28,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748459,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748460,Análise,-,-,30/05/2025 15:28,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748460,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1748462,Análise,-,-,30/05/2025 15:28,30/05/2025 15:30,-,0.0 dias,-,-,-,-
1748462,Concluído,integracao-ale,-,30/05/2025 15:30,-,-,-,-,-,-,-
1550830,Análise,-,-,11/03/2025 11:17,11/03/2025 11:17,-,0.0 dias,-,-,-,-
1550830,Backlog,fernanda.alvarez@nava.com.br,-,11/03/2025 11:17,13/03/2025 16:58,-,2.24 dias,-,-,-,-
1550830,Planejamento,fernanda.alvarez@nava.com.br,-,13/03/2025 16:58,13/03/2025 16:58,-,0.0 dias,-,-,-,-
1550830,Aprovação B2,fernanda.alvarez@nava.com.br,-,13/03/2025 16:58,19/03/2025 13:55,-,5.87 dias,-,-,-,-
1550830,Aprov. Nava,admin-ale,-,19/03/2025 13:55,17/06/2025 18:24,-,90.19 dias,-,-,-,-
1550830,Concluído,admin-ale,-,17/06/2025 18:24,-,-,-,-,-,-,-
